iter	Passed	Remaining
166	984	4908
167	984	4877
168	986	4848
169	987	4819
170	988	4790
171	989	4762
172	990	4734
173	991	4706
174	1004	4737
175	1005	4709
176	1006	4681
177	1007	4654
178	1009	4629
179	1010	4603
180	1011	4575
181	1012	4550
182	1013	4523
183	1089	4832
184	1090	4804
185	1091	4777
186	1092	4749
187	1101	4757
188	1102	4730
189	1141	4866
190	1142	4839
191	1143	4811
192	1144	4784
193	1145	4757
194	1146	4731
195	1159	4755
196	1160	4728
197	1160	4702
198	1161	4676
199	1162	4650
200	1285	5110
201	1286	5083
202	1287	5055
203	1288	5027
204	1289	5000
205	1357	5233
206	1358	5204
207	1359	5177
208	1360	5150
209	1361	5122
210	1362	5094
211	1363	5068
212	1364	5041
213	1365	5014
214	1366	4988
215	1367	4962
216	1368	4936
217	1406	5047
218	1407	5020
219	1408	4994
220	1409	4968
221	1410	4942
222	1449	5051
223	1450	5026
224	1451	5000
225	1452	4975
226	1453	4951
227	1455	4926
228	1456	4902
229	1457	4878
230	1473	4905
231	1474	4881
232	1475	4858
233	1519	4975
234	1520	4950
235	1521	4926
236	1523	4903
237	1523	4879
238	1549	4932
239	1549	4908
240	1550	4884
241	1552	4861
242	1554	4841
243	1555	4818
244	1556	4795
245	1557	4772
246	1558	4751
247	1559	4728
248	1560	4707
249	1561	4684
250	1562	4663
251	1572	4668
252	1573	4646
253	1574	4623
254	1576	4606
255	1586	4612
256	1588	4591
257	1588	4569
258	1589	4548
259	1610	4584
260	1611	4563
261	1612	4542
262	1677	4701
263	1678	4679
264	1679	4658
265	1680	4637
266	1681	4616
267	1682	4594
268	1683	4573
269	1683	4552
270	1696	4564
271	1697	4544
272	1698	4523
273	1699	4503
274	1704	4494
275	1705	4473
276	1706	4453
277	1707	4433
278	1732	4476
279	1733	4456
280	1733	4436
281	1734	4417
282	1736	4398
283	1737	4379
284	1737	4359
285	1738	4340
286	1745	4336
287	1746	4317
288	1763	4338
289	1764	4319
290	1765	4300
291	1765	4281
292	1766	4263
293	1767	4245
294	1768	4226
295	1769	4208
296	1782	4219
297	1783	4201
298	1784	4184
299	1785	4166
300	1786	4149
301	1787	4131
302	1788	4114
303	1790	4098
304	1790	4080
305	1795	4072
306	1796	4055
307	1797	4039
308	1799	4023
309	1800	4007
310	1802	3992
311	1803	3976
312	1803	3959
313	1804	3943
314	1805	3926
315	1862	4031
316	1863	4014
317	1865	4000
318	1866	3984
319	1871	3977
320	1872	3961
321	1873	3945
322	1875	3929
323	1876	3914
324	1877	3898
325	1878	3883
326	1879	3867
327	1880	3851
328	1881	3836
329	1882	3821
330	1953	3948
331	1954	3932
332	1955	3916
333	1955	3900
334	1956	3884
335	1957	3868
336	1958	3853
337	1959	3837
338	1960	3822
339	1961	3807
340	1962	3792
341	1963	3777
342	1964	3762
343	1965	3747
344	1966	3733
345	1967	3718
346	1968	3704
347	1969	3689
348	1969	3674
349	1970	3660
350	1971	3645
351	1972	3631
352	1973	3616
353	1974	3602
354	1975	3588
355	1975	3574
356	1976	3560
357	1988	3566
358	1989	3552
359	1990	3539
360	1991	3525
361	1992	3511
362	1993	3498
363	1994	3484
364	1995	3471
365	1996	3457
366	1996	3444
367	2003	3441
368	2004	3427
369	2006	3416
370	2007	3402
371	2008	3390
372	2009	3377
373	2010	3364
374	2011	3351
375	2011	3338
376	2039	3369
377	2040	3357
378	2041	3344
379	2042	3331
380	2043	3319
381	2043	3306
382	2044	3294
383	2065	3313
384	2066	3300
385	2067	3288
386	2068	3275
387	2069	3263
388	2127	3341
389	2128	3328
390	2129	3316
391	2134	3309
392	2135	3297
393	2135	3285
394	2137	3273
395	2137	3260
396	2138	3248
397	2141	3239
398	2155	3246
399	2156	3234
400	2157	3222
401	2158	3210
402	2158	3198
403	2159	3186
404	2160	3174
405	2161	3162
406	2162	3150
407	2163	3138
408	2163	3126
409	2169	3121
410	2169	3109
411	2170	3098
412	2171	3086
413	2172	3075
414	2173	3063
415	2174	3052
416	2218	3101
417	2219	3090
418	2220	3079
419	2221	3067
420	2222	3056
421	2223	3045
422	2224	3034
423	2225	3023
424	2226	3012
425	2254	3037
426	2255	3026
427	2256	3015
428	2321	3089
429	2322	3078
430	2323	3066
431	2324	3055
432	2325	3045
433	2327	3034
434	2328	3023
435	2329	3013
436	2330	3001
437	2333	2994
438	2334	2983
439	2335	2972
440	2337	2962
441	2338	2951
442	2339	2941
443	2340	2930
444	2341	2920
445	2395	2975
446	2396	2964
447	2403	2961
448	2404	2950
449	2405	2940
450	2406	2929
451	2407	2919
452	2413	2913
453	2414	2903
454	2414	2892
455	2415	2881
456	2416	2871
457	2417	2861
458	2424	2857
459	2425	2847
460	2426	2836
461	2427	2826
462	2476	2872
463	2477	2861
464	2478	2851
465	2479	2841
466	2480	2830
467	2481	2820
468	2481	2809
469	2482	2799
470	2563	2879
471	2564	2869
472	2565	2858
473	2566	2848
474	2567	2837
475	2568	2827
476	2622	2875
477	2623	2864
478	2628	2858
479	2629	2848
480	2668	2879
481	2669	2868
482	2670	2858
483	2671	2848
484	2672	2837
485	2673	2827
486	2674	2817
487	2675	2806
488	2737	2860
489	2751	2863
490	2752	2852
491	2753	2842
492	2813	2893
493	2814	2883
494	2815	2872
495	2816	2862
496	2827	2861
497	2855	2877
498	2855	2867
499	2856	2856
500	2857	2846
501	2858	2835
502	2859	2825
503	2873	2827
504	2896	2839
505	2897	2828
506	2898	2818
507	2900	2809
508	2902	2799
509	2903	2789
510	2904	2779
511	2906	2770
512	2907	2760
513	2916	2757
514	2917	2747
515	2918	2737
516	2919	2727
517	2971	2765
518	2973	2755
519	2973	2745
520	2974	2734
521	2975	2724
522	2980	2718
523	2981	2708
524	2982	2698
525	2982	2687
526	2983	2677
527	2984	2667
528	2985	2658
529	2986	2648
530	2987	2638
531	3015	2652
532	3016	2642
533	3017	2632
534	3017	2623
535	3018	2613
536	3024	2607
537	3025	2597
538	3025	2588
539	3026	2578
540	3028	2569
541	3029	2559
542	3030	2550
543	3031	2540
544	3032	2531
545	3033	2522
546	3038	2516
547	3039	2507
548	3040	2497
549	3042	2488
550	3042	2479
551	3043	2470
552	3044	2461
553	3046	2452
554	3047	2443
555	3065	2447
556	3066	2438
557	3067	2429
558	3068	2420
559	3074	2415
560	3075	2406
561	3076	2397
562	3077	2388
563	3087	2386
564	3088	2378
565	3111	2386
566	3113	2377
567	3114	2368
568	3115	2359
569	3116	2350
570	3117	2342
571	3130	2342
572	3131	2333
573	3132	2325
574	3150	2328
575	3152	2320
576	3195	2342
577	3197	2334
578	3201	2327
579	3205	2320
580	3206	2312
581	3208	2304
582	3209	2295
583	3209	2286
584	3212	2278
585	3213	2270
586	3213	2261
587	3215	2252
588	3229	2253
589	3231	2245
590	3232	2236
591	3233	2228
592	3234	2219
593	3241	2215
594	3242	2207
595	3243	2198
596	3244	2190
597	3245	2182
598	3246	2173
599	3252	2168
600	3253	2160
601	3254	2151
602	3255	2143
603	3257	2135
604	3258	2127
605	3259	2119
606	3310	2143
607	3311	2135
608	3312	2126
609	3313	2118
610	3314	2110
611	3363	2132
612	3364	2124
613	3365	2115
614	3366	2107
615	3367	2099
616	3403	2112
617	3406	2105
618	3407	2097
619	3408	2088
620	3409	2080
621	3531	2145
622	3532	2137
623	3532	2128
624	3538	2122
625	3539	2114
626	3540	2106
627	3542	2098
628	3543	2090
629	3544	2081
630	3554	2078
631	3555	2070
632	3556	2061
633	3557	2053
634	3558	2045
635	3559	2037
636	3560	2028
637	3561	2020
638	3562	2012
639	3563	2004
640	3564	1996
641	3565	1988
642	3566	1979
643	3567	1972
644	3568	1964
645	3569	1956
646	3571	1948
647	3572	1940
648	3638	1967
649	3639	1959
650	3641	1951
651	3642	1943
652	3675	1953
653	3676	1945
654	3679	1937
655	3720	1950
656	3721	1942
657	3722	1934
658	3739	1935
659	3740	1926
660	3741	1918
661	3742	1910
662	3743	1902
663	3744	1894
664	3745	1886
665	3746	1878
666	3747	1870
667	3748	1862
668	3749	1855
669	3750	1847
670	3751	1839
671	3752	1831
672	3753	1823
673	3754	1815
674	3755	1808
675	3756	1800
676	3766	1796
677	3767	1789
678	3768	1781
679	3769	1773
680	3770	1766
681	3771	1758
682	3778	1753
683	3779	1745
684	3779	1738
685	3781	1730
686	3788	1726
687	3789	1718
688	3791	1711
689	3792	1704
690	3794	1696
691	3795	1689
692	3796	1681
693	3798	1674
694	3800	1667
695	3801	1660
696	3801	1652
697	3805	1646
698	3806	1639
699	3807	1631
700	3808	1624
701	3809	1617
702	3810	1609
703	3811	1602
704	3816	1596
705	3817	1589
706	3818	1582
707	3819	1575
708	3820	1568
709	3821	1560
710	3822	1553
711	3823	1546
712	3824	1539
713	3825	1532
714	3826	1525
715	3827	1518
716	3828	1511
717	3829	1504
718	3830	1497
719	3832	1490
720	3833	1483
721	3834	1476
722	3835	1469
723	3836	1462
724	3837	1455
725	3838	1448
726	3839	1441
727	3840	1435
728	3841	1428
729	3842	1421
730	3843	1414
731	3844	1407
732	3845	1400
733	3846	1393
734	3847	1387
735	3848	1380
736	3849	1373
737	3850	1367
738	3851	1360
739	3852	1353
740	3853	1346
741	3854	1340
742	3863	1336
743	3864	1329
744	3865	1323
745	3866	1316
746	3867	1309
747	3868	1303
748	3870	1296
749	3871	1290
750	3872	1284
751	3874	1277
752	3875	1271
753	3876	1264
754	3877	1258
755	3879	1252
756	3923	1259
757	3937	1257
758	3938	1250
759	3939	1243
760	4040	1268
761	4041	1262
762	4042	1255
763	4076	1259
764	4077	1252
765	4079	1246
766	4080	1239
767	4083	1233
768	4084	1227
769	4086	1220
770	4087	1213
771	4088	1207
772	4090	1201
773	4090	1194
774	4091	1187
775	4093	1181
776	4094	1175
777	4116	1174
778	4117	1168
779	4118	1161
780	4119	1155
781	4175	1164
782	4176	1157
783	4177	1151
784	4179	1144
785	4180	1138
786	4180	1131
787	4181	1125
788	4187	1119
789	4188	1113
790	4189	1106
791	4190	1100
792	4191	1094
793	4192	1087
794	4193	1081
795	4194	1074
796	4199	1069
797	4200	1063
798	4202	1057
799	4203	1050
800	4274	1061
801	4275	1055
802	4276	1049
803	4277	1042
804	4278	1036
805	4291	1032
806	4292	1026
807	4293	1020
808	4294	1013
809	4295	1007
810	4296	1001
811	4297	995
812	4298	988
813	4336	990
814	4337	984
815	4338	978
816	4339	972
817	4365	971
818	4366	964
819	4367	958
820	4368	952
821	4369	946
822	4370	939
823	4376	934
824	4377	928
825	4378	922
826	4438	928
827	4439	922
828	4440	915
829	4441	909
830	4442	903
831	4443	897
832	4444	891
833	4446	884
834	4447	878
835	4448	872
836	4449	866
837	4492	868
838	4494	862
839	4494	856
840	4495	850
841	4497	843
842	4497	837
843	4498	831
844	4500	825
845	4501	819
846	4503	813
847	4504	807
848	4505	801
849	4506	795
850	4507	789
851	4576	794
852	4577	788
853	4583	783
854	4585	777
855	4586	771
856	4587	765
857	4588	759
858	4590	753
859	4591	747
860	4591	741
861	4596	735
862	4597	729
863	4598	723
864	4599	717
865	4600	711
866	4601	705
867	4601	699
868	4602	693
869	4604	688
870	4605	682
871	4606	676
872	4616	671
873	4617	665
874	4618	659
875	4619	653
876	4620	648
877	4621	642
878	4622	636
879	4625	630
880	4626	624
881	4627	619
882	4628	613
883	4629	607
884	4630	601
885	4631	595
886	4632	590
887	4633	584
888	4635	578
889	4635	572
890	4636	567
891	4638	561
892	4639	555
893	4641	550
894	4704	551
895	4705	546
896	4706	540
897	4759	540
898	4761	534
899	4762	529
900	4763	523
901	4804	522
902	4810	516
903	4811	510
904	4812	505
905	4831	501
906	4832	495
907	4833	489
908	4835	484
909	4836	478
910	4837	472
911	4838	466
912	4839	461
913	4840	455
914	4841	449
915	4842	444
916	4865	440
917	4866	434
918	4867	429
919	4869	423
920	4904	420
921	4904	414
922	4906	409
923	4913	404
924	4914	398
925	4915	392
926	4916	387
927	4919	381
928	4920	376
929	4924	370
930	4926	365
931	4927	359
932	4928	353
933	4929	348
934	4931	342
935	4932	337
936	4933	331
937	4934	326
938	4935	320
939	4940	315
940	4941	309
941	4942	304
942	4943	298
943	4944	293
944	4945	287
945	4954	282
946	4955	277
947	4956	271
948	4957	266
949	4968	261
950	4970	256
951	4997	251
952	4998	246
953	4999	241
954	5000	235
955	5001	230
956	5002	224
957	5003	219
958	5005	213
959	5006	208
960	5007	203
961	5066	200
962	5067	194
963	5068	189
964	5069	183
965	5187	182
966	5188	177
967	5188	171
968	5189	166
969	5190	160
970	5191	155
971	5192	149
972	5193	144
973	5194	138
974	5196	133
975	5197	127
976	5198	122
977	5198	116
978	5199	111
979	5200	106
980	5202	100
981	5203	95
982	5209	90
983	5210	84
984	5211	79
985	5212	74
986	5257	69
987	5258	63
988	5259	58
989	5261	53
990	5262	47
991	5279	42
992	5280	37
993	5281	31
994	5282	26
995	5283	21
996	5285	15
997	5319	10
998	5320	5
999	5322	0
